date,time,weekday,os,country,page
2021-10-19,02:00:00,Tuesday,Mac,United States,Checkout
2021-10-19,02:00:00,Tuesday,Windows,New Zealand,Detail
2021-10-19,02:00:00,Tuesday,Windows,United States,Detail
2021-10-19,02:00:00,Tuesday,Android,United States,Detail
2021-10-19,02:00:00,Tuesday,Mac,Canada,Shopping Cart
2021-10-19,03:00:00,Tuesday,Linux,United States,Landing
2021-10-19,03:00:00,Tuesday,Windows,United States,Landing
2021-10-19,03:00:00,Tuesday,Mac,Canada,Detail
2021-10-19,03:00:00,Tuesday,iOS,Brazil,Detail
2021-10-19,03:00:00,Tuesday,Windows,New Zealand,Landing
2021-10-19,03:00:00,Tuesday,Windows,United States,Detail
2021-10-19,03:00:00,Tuesday,Windows,Brazil,Detail
2021-10-19,03:00:00,Tuesday,Mac,United States,Landing
2021-10-19,03:00:00,Tuesday,Windows,United States,Order completed
2021-10-19,04:00:00,Tuesday,Android,United States,Shopping Cart
2021-10-19,04:00:00,Tuesday,Windows,United Kingdom,Shopping Cart
2021-10-19,04:00:00,Tuesday,Windows,United States,Shopping Cart
2021-10-19,04:00:00,Tuesday,Android,United States,Shopping Cart
2021-10-19,04:00:00,Tuesday,Mac,United States,Landing
2021-10-19,04:00:00,Tuesday,Windows,New Zealand,Landing
2021-10-19,04:00:00,Tuesday,Mac,United States,Shopping Cart
2021-10-19,04:00:00,Tuesday,Windows,Canada,Order completed
2021-10-19,04:00:00,Tuesday,Android,Australia,Landing
2021-10-19,04:00:00,Tuesday,Windows,Brazil,Order completed
2021-10-19,04:00:00,Tuesday,Mac,New Zealand,Detail
2021-10-19,05:00:00,Tuesday,Windows,New Zealand,Shopping Cart
2021-10-19,05:00:00,Tuesday,Linux,Russia,Shopping Cart
2021-10-19,05:00:00,Tuesday,Android,Canada,Shopping Cart
2021-10-19,05:00:00,Tuesday,Windows,United States,Landing
2021-10-19,05:00:00,Tuesday,Windows,Australia,Shopping Cart
2021-10-19,05:00:00,Tuesday,Android,United States,Detail
2021-10-19,05:00:00,Tuesday,Mac,United States,Landing
2021-10-19,05:00:00,Tuesday,Android,United Kingdom,Shopping Cart
2021-10-19,06:00:00,Tuesday,Windows,United States,Shopping Cart
2021-10-19,06:00:00,Tuesday,iOS,United Kingdom,Landing
2021-10-19,06:00:00,Tuesday,Android,Australia,Landing
2021-10-19,06:00:00,Tuesday,Android,Canada,Landing
2021-10-19,06:00:00,Tuesday,Mac,Canada,Landing
2021-10-19,06:00:00,Tuesday,Linux,Mexico,Detail
2021-10-19,06:00:00,Tuesday,Windows,Russia,Landing
2021-10-19,06:00:00,Tuesday,Windows,Australia,Landing
2021-10-19,07:00:00,Tuesday,Windows,Russia,Landing
2021-10-19,07:00:00,Tuesday,Windows,Russia,Shopping Cart
2021-10-19,07:00:00,Tuesday,Windows,Canada,Landing
2021-10-19,07:00:00,Tuesday,Mac,United States,Landing
2021-10-19,07:00:00,Tuesday,Mac,Russia,Shopping Cart
2021-10-19,07:00:00,Tuesday,Android,Canada,Shopping Cart
2021-10-19,07:00:00,Tuesday,Mac,United States,Landing
2021-10-19,07:00:00,Tuesday,Mac,Canada,Landing
2021-10-19,07:00:00,Tuesday,Mac,United States,Detail
2021-10-19,07:00:00,Tuesday,Windows,United States,Landing
2021-10-19,07:00:00,Tuesday,Windows,United States,Detail
2021-10-19,07:00:00,Tuesday,Windows,United Kingdom,Checkout
2021-10-19,08:00:00,Tuesday,Linux,United States,Checkout
2021-10-19,08:00:00,Tuesday,iOS,United States,Shopping Cart
2021-10-19,08:00:00,Tuesday,Windows,Australia,Landing
2021-10-19,08:00:00,Tuesday,iOS,Australia,Checkout
2021-10-19,08:00:00,Tuesday,Windows,Russia,Landing
2021-10-19,08:00:00,Tuesday,Windows,Canada,Landing
2021-10-19,08:00:00,Tuesday,Windows,Canada,Landing
2021-10-19,08:00:00,Tuesday,Windows,Australia,Checkout
2021-10-19,08:00:00,Tuesday,Windows,Canada,Landing
2021-10-19,08:00:00,Tuesday,Android,Australia,Order completed
2021-10-19,08:00:00,Tuesday,Mac,Australia,Checkout
2021-10-19,08:00:00,Tuesday,Windows,United Kingdom,Checkout
2021-10-19,08:00:00,Tuesday,Mac,United Kingdom,Detail
2021-10-19,08:00:00,Tuesday,Linux,Australia,Order completed
2021-10-19,09:00:00,Tuesday,Windows,Australia,Order completed
2021-10-19,09:00:00,Tuesday,Windows,United States,Landing
2021-10-19,09:00:00,Tuesday,Mac,Brazil,Shopping Cart
2021-10-19,09:00:00,Tuesday,iOS,Canada,Detail
2021-10-19,09:00:00,Tuesday,Mac,United States,Landing
2021-10-19,09:00:00,Tuesday,Android,United States,Landing
2021-10-19,09:00:00,Tuesday,Android,Mexico,Detail
2021-10-19,09:00:00,Tuesday,Android,United Kingdom,Shopping Cart
2021-10-19,09:00:00,Tuesday,Windows,Canada,Checkout
2021-10-19,09:00:00,Tuesday,Android,Canada,Detail
2021-10-19,09:00:00,Tuesday,Linux,Germany,Landing
2021-10-19,09:00:00,Tuesday,Windows,United States,Checkout
2021-10-19,10:00:00,Tuesday,Mac,United Kingdom,Landing
2021-10-19,10:00:00,Tuesday,Android,New Zealand,Checkout
2021-10-19,10:00:00,Tuesday,Windows,United States,Detail
2021-10-19,10:00:00,Tuesday,Windows,Australia,Landing
2021-10-19,10:00:00,Tuesday,Windows,United States,Landing
2021-10-19,10:00:00,Tuesday,Windows,United States,Landing
2021-10-19,10:00:00,Tuesday,Mac,New Zealand,Detail
2021-10-19,10:00:00,Tuesday,Mac,United States,Landing
2021-10-19,10:00:00,Tuesday,Windows,Australia,Landing
2021-10-19,11:00:00,Tuesday,Windows,United Kingdom,Shopping Cart
2021-10-19,11:00:00,Tuesday,Windows,Australia,Landing
2021-10-19,11:00:00,Tuesday,Mac,Australia,Landing
2021-10-19,11:00:00,Tuesday,Android,Canada,Detail
2021-10-19,11:00:00,Tuesday,Mac,United States,Landing
2021-10-19,11:00:00,Tuesday,Android,Australia,Landing
2021-10-19,11:00:00,Tuesday,Mac,Canada,Landing
2021-10-19,11:00:00,Tuesday,Mac,United States,Detail
2021-10-19,11:00:00,Tuesday,Windows,Germany,Landing
2021-10-19,11:00:00,Tuesday,iOS,United States,Shopping Cart
2021-10-19,11:00:00,Tuesday,Mac,Canada,Checkout
2021-10-19,11:00:00,Tuesday,Windows,Canada,Landing
2021-10-19,11:00:00,Tuesday,Android,Canada,Detail
2021-10-19,11:00:00,Tuesday,Windows,United States,Order completed
2021-10-19,11:00:00,Tuesday,Windows,Germany,Detail
2021-10-19,12:00:00,Tuesday,Android,United Kingdom,Checkout
2021-10-19,12:00:00,Tuesday,Windows,United States,Checkout
2021-10-19,12:00:00,Tuesday,Windows,Canada,Landing
2021-10-19,12:00:00,Tuesday,Mac,United States,Landing
2021-10-19,12:00:00,Tuesday,Mac,United States,Detail
2021-10-19,12:00:00,Tuesday,Windows,United States,Checkout
2021-10-19,12:00:00,Tuesday,Android,United Kingdom,Landing
2021-10-19,12:00:00,Tuesday,Windows,United States,Landing
2021-10-19,12:00:00,Tuesday,Android,United States,Landing
2021-10-19,12:00:00,Tuesday,Android,United Kingdom,Landing
2021-10-19,13:00:00,Tuesday,Mac,Brazil,Landing
2021-10-19,13:00:00,Tuesday,Android,United States,Landing
2021-10-19,13:00:00,Tuesday,Android,United States,Order completed
2021-10-19,13:00:00,Tuesday,Mac,United States,Checkout
2021-10-19,13:00:00,Tuesday,Android,New Zealand,Order completed
2021-10-19,13:00:00,Tuesday,Android,Canada,Landing
2021-10-19,13:00:00,Tuesday,Android,Brazil,Landing
2021-10-19,13:00:00,Tuesday,Mac,Canada,Order completed
2021-10-19,14:00:00,Tuesday,Linux,United States,Detail
2021-10-19,14:00:00,Tuesday,Windows,Russia,Detail
2021-10-19,14:00:00,Tuesday,Android,United States,Landing
2021-10-19,14:00:00,Tuesday,Windows,United Kingdom,Order completed
2021-10-19,14:00:00,Tuesday,Windows,United Kingdom,Landing
2021-10-19,14:00:00,Tuesday,Windows,United States,Shopping Cart
2021-10-19,14:00:00,Tuesday,Windows,New Zealand,Landing
2021-10-19,14:00:00,Tuesday,Windows,New Zealand,Landing
2021-10-19,15:00:00,Tuesday,Mac,United Kingdom,Order completed
2021-10-19,15:00:00,Tuesday,Windows,Brazil,Landing
2021-10-19,15:00:00,Tuesday,Windows,United Kingdom,Shopping Cart
2021-10-19,15:00:00,Tuesday,Android,New Zealand,Checkout
2021-10-19,15:00:00,Tuesday,Android,New Zealand,Shopping Cart
2021-10-19,15:00:00,Tuesday,Windows,Australia,Shopping Cart
2021-10-19,15:00:00,Tuesday,Linux,United States,Detail
2021-10-19,15:00:00,Tuesday,Windows,United States,Detail
2021-10-19,15:00:00,Tuesday,Linux,Australia,Shopping Cart
2021-10-19,15:00:00,Tuesday,Mac,New Zealand,Landing
2021-10-19,15:00:00,Tuesday,Android,United Kingdom,Landing
2021-10-19,15:00:00,Tuesday,Windows,Australia,Detail
2021-10-19,15:00:00,Tuesday,Android,United States,Checkout
2021-10-19,15:00:00,Tuesday,Android,United Kingdom,Landing
2021-10-19,15:00:00,Tuesday,Android,United Kingdom,Shopping Cart
2021-10-19,15:00:00,Tuesday,Windows,United States,Landing
2021-10-19,15:00:00,Tuesday,Windows,United States,Shopping Cart
2021-10-19,15:00:00,Tuesday,Windows,New Zealand,Landing
2021-10-19,15:00:00,Tuesday,Mac,Australia,Landing
2021-10-19,15:00:00,Tuesday,Windows,United States,Detail
2021-10-19,15:00:00,Tuesday,Windows,United States,Checkout
2021-10-19,15:00:00,Tuesday,Mac,United States,Landing
2021-10-19,15:00:00,Tuesday,Windows,United Kingdom,Detail
2021-10-19,16:00:00,Tuesday,iOS,Canada,Detail
2021-10-19,16:00:00,Tuesday,Mac,Canada,Landing
2021-10-19,16:00:00,Tuesday,Android,Australia,Shopping Cart
2021-10-19,16:00:00,Tuesday,Android,Canada,Landing
2021-10-19,16:00:00,Tuesday,Mac,United States,Shopping Cart
2021-10-19,16:00:00,Tuesday,Windows,United States,Landing
2021-10-19,16:00:00,Tuesday,Android,United States,Shopping Cart
2021-10-19,16:00:00,Tuesday,Mac,United States,Landing
2021-10-19,16:00:00,Tuesday,Windows,Australia,Shopping Cart
2021-10-19,16:00:00,Tuesday,Mac,United States,Detail
2021-10-19,16:00:00,Tuesday,iOS,United States,Checkout
2021-10-19,16:00:00,Tuesday,Windows,Australia,Checkout
2021-10-19,16:00:00,Tuesday,Mac,Canada,Landing
2021-10-19,16:00:00,Tuesday,Android,United States,Landing
2021-10-19,16:00:00,Tuesday,Windows,New Zealand,Checkout
2021-10-19,16:00:00,Tuesday,Windows,Canada,Shopping Cart
2021-10-19,16:00:00,Tuesday,Windows,Australia,Checkout
2021-10-19,16:00:00,Tuesday,Android,United States,Shopping Cart
2021-10-19,16:00:00,Tuesday,Windows,United States,Detail
2021-10-19,16:00:00,Tuesday,Android,Canada,Detail
2021-10-19,16:00:00,Tuesday,Android,Australia,Shopping Cart
2021-10-19,16:00:00,Tuesday,Windows,United Kingdom,Detail
2021-10-19,16:00:00,Tuesday,Mac,United Kingdom,Detail
2021-10-19,16:00:00,Tuesday,Windows,Russia,Checkout
2021-10-19,16:00:00,Tuesday,Android,Canada,Detail
2021-10-19,16:00:00,Tuesday,Mac,United States,Landing
2021-10-19,16:00:00,Tuesday,iOS,New Zealand,Detail
2021-10-19,16:00:00,Tuesday,Windows,United States,Landing
2021-10-19,16:00:00,Tuesday,iOS,United States,Checkout
2021-10-19,16:00:00,Tuesday,Android,United States,Landing
2021-10-19,17:00:00,Tuesday,Windows,United States,Landing
2021-10-19,17:00:00,Tuesday,Mac,Australia,Detail
2021-10-19,17:00:00,Tuesday,Android,Canada,Shopping Cart
2021-10-19,17:00:00,Tuesday,Android,Canada,Landing
2021-10-19,17:00:00,Tuesday,Windows,Australia,Shopping Cart
2021-10-19,17:00:00,Tuesday,iOS,Russia,Order completed
2021-10-19,17:00:00,Tuesday,Windows,New Zealand,Detail
2021-10-19,17:00:00,Tuesday,Windows,Australia,Checkout
2021-10-19,17:00:00,Tuesday,Android,Canada,Shopping Cart
2021-10-19,17:00:00,Tuesday,iOS,United States,Landing
2021-10-19,17:00:00,Tuesday,Android,United States,Landing
2021-10-19,17:00:00,Tuesday,Android,United Kingdom,Order completed
2021-10-19,17:00:00,Tuesday,Mac,United States,Detail
2021-10-19,17:00:00,Tuesday,Android,United States,Landing
2021-10-19,17:00:00,Tuesday,Android,United States,Order completed
2021-10-19,17:00:00,Tuesday,Linux,United States,Landing
2021-10-19,17:00:00,Tuesday,Windows,United Kingdom,Checkout
2021-10-19,17:00:00,Tuesday,iOS,Russia,Landing
2021-10-19,17:00:00,Tuesday,iOS,Mexico,Landing
2021-10-19,17:00:00,Tuesday,Android,Australia,Shopping Cart
2021-10-19,17:00:00,Tuesday,Windows,United States,Landing
2021-10-19,17:00:00,Tuesday,Mac,United States,Order completed
2021-10-19,17:00:00,Tuesday,Mac,United States,Landing
2021-10-19,17:00:00,Tuesday,Mac,Canada,Landing
2021-10-19,17:00:00,Tuesday,Windows,United States,Shopping Cart
2021-10-19,17:00:00,Tuesday,Mac,United States,Shopping Cart
2021-10-19,17:00:00,Tuesday,Android,United States,Landing
2021-10-19,17:00:00,Tuesday,iOS,Canada,Landing
2021-10-19,17:00:00,Tuesday,Android,United States,Landing
2021-10-19,17:00:00,Tuesday,Windows,Canada,Landing
2021-10-19,17:00:00,Tuesday,Mac,United States,Landing
2021-10-19,17:00:00,Tuesday,Android,United States,Landing
2021-10-19,17:00:00,Tuesday,Android,Canada,Order completed
2021-10-19,17:00:00,Tuesday,Windows,United States,Landing
2021-10-19,17:00:00,Tuesday,Mac,United States,Landing
2021-10-19,17:00:00,Tuesday,Mac,United States,Landing
2021-10-19,17:00:00,Tuesday,iOS,Canada,Shopping Cart
2021-10-19,17:00:00,Tuesday,Android,United States,Shopping Cart
2021-10-19,17:00:00,Tuesday,Windows,New Zealand,Shopping Cart
2021-10-19,17:00:00,Tuesday,Mac,United States,Landing
2021-10-19,18:00:00,Tuesday,Windows,United States,Landing
2021-10-19,18:00:00,Tuesday,Linux,Brazil,Landing
2021-10-19,18:00:00,Tuesday,Mac,Russia,Detail
2021-10-19,18:00:00,Tuesday,Android,Russia,Landing
2021-10-19,18:00:00,Tuesday,Windows,United States,Detail
2021-10-19,18:00:00,Tuesday,Windows,Canada,Landing
2021-10-19,18:00:00,Tuesday,Windows,United States,Landing
2021-10-19,18:00:00,Tuesday,Windows,United States,Landing
2021-10-19,18:00:00,Tuesday,Windows,Canada,Checkout
2021-10-19,18:00:00,Tuesday,Mac,Australia,Shopping Cart
2021-10-19,18:00:00,Tuesday,Android,Canada,Landing
2021-10-19,18:00:00,Tuesday,Android,Russia,Detail
2021-10-19,18:00:00,Tuesday,Android,Canada,Detail
2021-10-19,18:00:00,Tuesday,Mac,Canada,Landing
2021-10-19,18:00:00,Tuesday,Mac,United States,Landing
2021-10-19,18:00:00,Tuesday,Mac,Brazil,Checkout
2021-10-19,18:00:00,Tuesday,Windows,Canada,Detail
2021-10-19,18:00:00,Tuesday,Mac,Canada,Order completed
2021-10-19,18:00:00,Tuesday,Mac,New Zealand,Checkout
2021-10-19,19:00:00,Tuesday,Windows,Canada,Shopping Cart
2021-10-19,19:00:00,Tuesday,Windows,New Zealand,Checkout
2021-10-19,19:00:00,Tuesday,Android,Canada,Landing
2021-10-19,19:00:00,Tuesday,Android,Canada,Detail
2021-10-19,19:00:00,Tuesday,Mac,United Kingdom,Detail
2021-10-19,19:00:00,Tuesday,Windows,Canada,Shopping Cart
2021-10-19,19:00:00,Tuesday,Windows,Australia,Detail
2021-10-19,19:00:00,Tuesday,Windows,Germany,Order completed
2021-10-19,19:00:00,Tuesday,Windows,Mexico,Detail
2021-10-19,19:00:00,Tuesday,Mac,United States,Detail
2021-10-19,19:00:00,Tuesday,iOS,Canada,Detail
2021-10-19,19:00:00,Tuesday,Windows,Canada,Detail
2021-10-19,19:00:00,Tuesday,Linux,United States,Landing
2021-10-19,19:00:00,Tuesday,Windows,United States,Landing
2021-10-19,20:00:00,Tuesday,Linux,United States,Shopping Cart
2021-10-19,20:00:00,Tuesday,Windows,United States,Landing
2021-10-19,20:00:00,Tuesday,Windows,United Kingdom,Shopping Cart
2021-10-19,20:00:00,Tuesday,Windows,Australia,Landing
2021-10-19,20:00:00,Tuesday,Mac,Canada,Detail
2021-10-19,20:00:00,Tuesday,Windows,United States,Order completed
2021-10-19,20:00:00,Tuesday,Windows,United Kingdom,Landing
2021-10-19,20:00:00,Tuesday,iOS,United States,Order completed
2021-10-19,20:00:00,Tuesday,Android,Canada,Order completed
2021-10-19,20:00:00,Tuesday,Windows,Canada,Landing
2021-10-19,20:00:00,Tuesday,Windows,Canada,Checkout
2021-10-19,20:00:00,Tuesday,Android,United States,Landing
2021-10-19,20:00:00,Tuesday,Mac,Canada,Order completed
2021-10-19,20:00:00,Tuesday,Windows,United States,Order completed
2021-10-19,21:00:00,Tuesday,Windows,Australia,Landing
2021-10-19,21:00:00,Tuesday,Windows,Canada,Shopping Cart
2021-10-19,21:00:00,Tuesday,Android,Germany,Landing
2021-10-19,21:00:00,Tuesday,Windows,United States,Landing
2021-10-19,21:00:00,Tuesday,Windows,New Zealand,Checkout
2021-10-19,21:00:00,Tuesday,Windows,Australia,Landing
2021-10-19,21:00:00,Tuesday,iOS,United States,Checkout
2021-10-19,21:00:00,Tuesday,Windows,New Zealand,Detail
2021-10-19,21:00:00,Tuesday,Mac,United States,Shopping Cart
2021-10-19,21:00:00,Tuesday,Mac,United States,Shopping Cart
2021-10-19,21:00:00,Tuesday,iOS,United States,Landing
2021-10-19,21:00:00,Tuesday,Android,Australia,Detail
2021-10-19,22:00:00,Tuesday,Mac,United States,Checkout
2021-10-19,22:00:00,Tuesday,Windows,United Kingdom,Order completed
2021-10-19,22:00:00,Tuesday,Mac,United States,Landing
2021-10-19,22:00:00,Tuesday,Windows,Canada,Detail
2021-10-19,22:00:00,Tuesday,Android,United States,Checkout
2021-10-19,22:00:00,Tuesday,Mac,Canada,Order completed
2021-10-19,22:00:00,Tuesday,Android,Canada,Landing
2021-10-19,22:00:00,Tuesday,Mac,United States,Landing
2021-10-19,22:00:00,Tuesday,Android,United Kingdom,Checkout
2021-10-19,22:00:00,Tuesday,Windows,New Zealand,Order completed
2021-10-19,23:00:00,Tuesday,iOS,United Kingdom,Checkout
2021-10-19,23:00:00,Tuesday,Android,Australia,Landing
2021-10-19,23:00:00,Tuesday,Android,United States,Order completed
2021-10-19,23:00:00,Tuesday,Windows,United States,Detail
2021-10-19,23:00:00,Tuesday,Android,Brazil,Landing
2021-10-19,23:00:00,Tuesday,Android,Canada,Landing
2021-10-19,23:00:00,Tuesday,Linux,Brazil,Landing
2021-10-19,23:00:00,Tuesday,Android,New Zealand,Shopping Cart
2021-10-19,23:00:00,Tuesday,Windows,United States,Detail
2021-10-19,23:00:00,Tuesday,Windows,United States,Detail
2021-10-20,00:00:00,Wednesday,Windows,New Zealand,Landing
2021-10-20,00:00:00,Wednesday,Mac,New Zealand,Landing
2021-10-20,00:00:00,Wednesday,Windows,United States,Landing
2021-10-20,00:00:00,Wednesday,Windows,United States,Landing
2021-10-20,00:00:00,Wednesday,Android,United States,Detail
2021-10-20,00:00:00,Wednesday,Android,United States,Detail
2021-10-20,00:00:00,Wednesday,Windows,Canada,Landing
2021-10-20,00:00:00,Wednesday,Android,United States,Landing
2021-10-20,00:00:00,Wednesday,Windows,New Zealand,Landing
2021-10-20,01:00:00,Wednesday,Mac,New Zealand,Landing
2021-10-20,01:00:00,Wednesday,Android,United States,Landing
2021-10-20,01:00:00,Wednesday,Windows,Canada,Landing
2021-10-20,01:00:00,Wednesday,iOS,United Kingdom,Shopping Cart
2021-10-20,01:00:00,Wednesday,Windows,United Kingdom,Checkout
2021-10-20,01:00:00,Wednesday,Mac,United States,Landing
2021-10-20,02:00:00,Wednesday,iOS,United States,Landing
2021-10-20,02:00:00,Wednesday,Windows,United Kingdom,Landing
2021-10-20,02:00:00,Wednesday,Windows,Australia,Detail
2021-10-20,02:00:00,Wednesday,Mac,Canada,Order completed
2021-10-20,02:00:00,Wednesday,Windows,United Kingdom,Detail
2021-10-20,03:00:00,Wednesday,Windows,Australia,Landing
2021-10-20,03:00:00,Wednesday,Mac,United States,Shopping Cart
2021-10-20,03:00:00,Wednesday,Android,Australia,Landing
2021-10-20,03:00:00,Wednesday,Android,New Zealand,Landing
2021-10-20,03:00:00,Wednesday,Windows,United States,Landing
2021-10-20,03:00:00,Wednesday,Mac,Australia,Landing
2021-10-20,03:00:00,Wednesday,Windows,Russia,Landing
2021-10-20,03:00:00,Wednesday,Android,United Kingdom,Order completed
2021-10-20,03:00:00,Wednesday,Windows,Canada,Landing
2021-10-20,04:00:00,Wednesday,Mac,Australia,Landing
2021-10-20,04:00:00,Wednesday,Mac,Australia,Detail
2021-10-20,04:00:00,Wednesday,Mac,Canada,Landing
2021-10-20,04:00:00,Wednesday,Mac,United Kingdom,Checkout
2021-10-20,04:00:00,Wednesday,Mac,United States,Landing
2021-10-20,04:00:00,Wednesday,Android,Canada,Landing
2021-10-20,04:00:00,Wednesday,Windows,United Kingdom,Landing
2021-10-20,04:00:00,Wednesday,Mac,Canada,Shopping Cart
2021-10-20,05:00:00,Wednesday,Windows,United Kingdom,Order completed
2021-10-20,05:00:00,Wednesday,iOS,Australia,Detail
2021-10-20,05:00:00,Wednesday,Mac,Canada,Landing
2021-10-20,05:00:00,Wednesday,Mac,United Kingdom,Detail
2021-10-20,05:00:00,Wednesday,Windows,Mexico,Landing
2021-10-20,05:00:00,Wednesday,Android,Canada,Landing
2021-10-20,05:00:00,Wednesday,Android,Brazil,Shopping Cart
2021-10-20,05:00:00,Wednesday,Windows,United States,Landing
2021-10-20,05:00:00,Wednesday,Windows,United States,Landing
2021-10-20,05:00:00,Wednesday,Android,New Zealand,Detail
2021-10-20,05:00:00,Wednesday,Windows,Germany,Shopping Cart
2021-10-20,05:00:00,Wednesday,Android,United States,Detail
2021-10-20,05:00:00,Wednesday,Windows,United States,Landing
2021-10-20,05:00:00,Wednesday,Mac,United States,Landing
2021-10-20,05:00:00,Wednesday,Windows,New Zealand,Checkout
2021-10-20,06:00:00,Wednesday,Windows,Mexico,Checkout
2021-10-20,06:00:00,Wednesday,iOS,Australia,Detail
